,rating,restId,text,type
1334,4.0,wcA-pfNAmxRJC9N2IcJX3w,"Before heading into the exhibits at the Mattress Factory, I stopped by the cafe to grab a quick lunch and the experience was better than I expected! My past experiences at museum cafes mostly consisted of eating average tasting but extremely expensive food. The food at Mattress Factory cafe was very yummy and also reasonably priced.

I ordered the Coca Sandwich which was a fried egg sandwich with mashed avocado and kimchi on grilled sourdough. It definitely packed a lot of flavor and quite some spice as well. The sandwich was well portioned and also came with a side salad.

If you check in on Yelp, you also get a free cup of coffee with free refills. The service was also wonderful. If you're in a hurry and need to find a quick bite to eat in between museums, I highly recommend this cafe.",newamerican
1335,5.0,wcA-pfNAmxRJC9N2IcJX3w,"The mango chutney chicken salad was amazing. The sandwiches are really big, so you could probably split one sandwich if you're just looking for a light lunch. The smoked salmon omelet was fine, but boring compared to the mango chutney chicken salad.",newamerican
1336,5.0,wcA-pfNAmxRJC9N2IcJX3w,One of best kept secrets in the north side. The food is wonderful and utterly delicious. We had lunch there one day without going to the Mattress Factory Museum and it was one of the best lunches that I have ever had. Red Ribbon sodas are available.  Well worth the trip to the north side.,newamerican
1337,4.0,165GRJEJ-Jfrzesw7l5oFA,"Not the run of the mill HGI bar. Decent beer selection, and friendly staff. Lots of options outside the hotel, but this place is handy when your to tired to venture out. Bartenders are attentive, accommodating, as well as capable. Pleasent surprise!",newamerican
1338,1.0,165GRJEJ-Jfrzesw7l5oFA,"Worst experience I've had at a hotel restaurant or bar. The bar tender was the only one working during happy hour and made comments loud enough so that everyone in the bar could hear about being the only one that works there and threw his managers under the bus too. The manager then came out and was just as rude as she could be so I took my food to go.  My overly priced food was horrible to the point where my family and I couldn't eat it and honestly wouldn't if it was free which it was way overpriced. Example...capresie salad sandwich was on a hamburger bun and looked like it was made last week, cod sandwich barely done, wings very soggy. I'll not be staying here ever again!!!",newamerican
1339,1.0,165GRJEJ-Jfrzesw7l5oFA,"Stayed in the hotel for dinner because I was tired and wanted to get work done. Should have gone out. Ordered hummus appetizer and a salad with grilled salmon. Anything but quick. Appetizer took a long time, then the salad took even longer. Hummus was grainy and not very tasty, though the presentation and the pita with roasted peppers was Ok. When the salad got there the salmon was over cooked, as in smelling burnt and dried out all through. Wasn't crowded so no excuse there. 
Wait staff was nice, so there's a star.
With some nice places so close to the hotel, just walk down the street.",newamerican
1340,5.0,165GRJEJ-Jfrzesw7l5oFA,Had my first pierogi here today. Very tasty!  Chicken florentine soup extremely good. Now going to dive into this Barbecue Chicken Pizza.,newamerican
1341,5.0,165GRJEJ-Jfrzesw7l5oFA,"Visiting the city, we stayed at the Hilton Garden Inn in which the restaurant is located. They have a happy hour with drink and appetizer specials 5-7. We had steak quesadilla,  bourbon wings,  and fries. Delish!!!! Very impressed by quality and taste. Add the hot tea and a beer... cost during happy hr was $22.",newamerican
1342,5.0,wWiD3B6p5Dwu9jeQs6GJBA,"Pros: Burgers and Cajun chicken sandwiches were really good. Staff was friendly and knowledgeable. Small but good beer on tap list. 

Cons: nothing really, but hoping it opens up for lunch or earlier for happy hour sometime soon. 

Summary; Well done, We'll be back. It was super busy on Friday at 6:30, so really glad we made reservations.",newamerican
1343,4.0,wWiD3B6p5Dwu9jeQs6GJBA,"We went to Frick Park Tavern on a Friday night to try out the new restaurant, formerly Ease. We were impressed with the new spot and think it will be a good addition to Regent Square. 

We started off with complimentary popcorn, that was a nice addition, especially as some of us were quite hungry. I ordered the Cajun Chicken Sandwich that came with a side of French fries. It was a nice portion size and tasted great. The wife got the hamburger and noted that the fries were a bit salty, but overall was satisfied with her meal. 

I ordered a wine as they have a large selection to choose from. One downside was that they do not have beers on draft and I love draft beer. We have a baby, so we had to make room for him with an extra chair for his car seat. Overall, the service and ambiance were great and we will definitely be back sometime soon!",newamerican
1344,4.0,wWiD3B6p5Dwu9jeQs6GJBA,"I had been to this restaurant space when it was Dunnings, then Ease and now Frick Park Tavern. I was anxious to see the changes they had made. We went this past Friday around 5pm and were seated immediately. Right away I loved the decor---new lighting and wallpaper. 
The menu looked similar to what Ease offered- just slimmed down. The kids menu is exactly the same from what I remembered. My daughter ordered the pasta and applesauce. I ordered the FPT burger - no bacon. It was REALLY good. The onion ring was a nice touch. My husband ordered the chicken sandwich and he had no complaints. 
We ordered the seasonal fruit tart for dessert. I wasn't a huge fan. Not sure if I'm the best critic since I don't usually eat dessert. 
I'm really glad Frick Park Tavern opened finally. It is a good addition to the restaurants in the square. We will definitely be back. When we left around 6:30 the restaurant was packed! Expect to wait if you come around that time. Glad to see the restaurant doing well.",newamerican
1345,5.0,wWiD3B6p5Dwu9jeQs6GJBA,"I went to Frick Park Tavern on its opening night and I was not disappointed!  I was nervous that since it was opening night the quality of service or food could be compromised and my opinion would be tainted but I'm happy to report that was not the case.  Frick Park Tavern is a great addition to Regent Square!

The decor was home-y but modern and was perfect for the space.  The atmosphere was inviting for couples, friends, and families.  They have a great selection of beer, wine and cocktails and their menu has something for everyone.  There are a lot of salads and sandwiches but a nice selection of entrees to help round out the menu and make this restaurant great for a casual dinner or a nice night out.

We started with the candied chili bacon and the fig and bleu tart.  The bacon is a must get and the tarts were good - I would have liked a little more bleu cheese but that is a personal preference.  I ordered the Nature Trail which was good but I would try something different next time.  My husband got the Pnkerton and that cocktail is a must try if you enjoy smokey cocktails.

For our main meals I ordered the double cut pork chop (after seeing a sneak peak video on their instagram) and my husband got Jimmy's Special Meatloaf.  The apple glaze was so good on the pork chop and it was cooked perfectly.  The cabbage and bacon risotto were perfect sides for the dish.  The meatloaf was really good as well.  

We will definitely be back - many, many times!",newamerican
